"tartaric_acid","acetic_acid","citric_acid","residual_sugar","sodium_chloride","total_sulfur_dioxide","density","potassium_sulphate","alcohol","quality"
6.6,0.28,0.42,8.2,0.044,196,0.99562,0.48,9.4,5
7.5,0.34,0.28,4,0.028,100,0.98958,0.5,13.2,7
5.1,0.25,0.36,1.3,0.035,78,0.9891,0.64,12.1,7
6.3,0.29,0.4,6.5,0.039,167,0.9953,0.44,9.3,6
5.8,0.36,0.26,3.3,0.038,153,0.9911,0.55,11.3,6
5.5,0.315,0.38,2.6,0.033,69,0.9909,0.59,10.8,6
7.2,0.29,0.18,8.2,0.042,180,0.99644,0.49,9.1,5
6.4,0.14,0.28,7.9,0.057,82,0.99425,0.36,10,6
6.6,0.17,0.36,1.9,0.036,110,0.99056,0.54,11.4,6
6,0.33,0.18,3,0.036,85,0.99125,0.4,11.5,4
6.2,0.35,0.31,2.6,0.036,92,0.98938,0.53,12.8,7
6.9,0.23,0.35,6.9,0.03,116,0.99244,0.54,11,6
7,0.17,0.36,6.4,0.055,123,0.99318,0.5,11,8
6.2,0.21,0.52,6.5,0.047,123,0.99418,0.49,9.9,6
6.7,0.325,0.82,1.2,0.152,120,0.99312,0.38,9.2,5
5.9,0.46,0.14,2.7,0.042,160,0.9931,0.51,10.6,7
6.8,0.28,0.34,7.5,0.035,177,0.99692,0.43,9.1,5
7.1,0.18,0.32,12.2,0.048,125,0.9967,0.54,9.4,6
6.9,0.25,0.35,9.2,0.034,150,0.9947,0.36,11.5,6
7.15,0.17,0.24,9.6,0.119,178,0.99578,0.44,10.2,6
6.6,0.15,0.32,6,0.033,128,0.99192,0.71,12.1,8
7.4,0.18,0.3,10.4,0.045,174,0.9966,0.57,9.7,6
7.4,0.33,0.26,15.6,0.049,210,0.99907,0.68,9.5,5
7.4,0.28,0.42,19.8,0.066,195,1,0.44,9.1,5
5.7,0.14,0.3,5.4,0.045,105,0.99469,0.45,9.3,5
7.3,0.205,0.31,1.7,0.06,110,0.9963,0.69,10.5,6
6.7,0.31,0.09,1.4,0.039,141,0.99206,0.44,10.1,5
7.6,0.23,0.34,1.6,0.043,129,0.99305,0.7,10.4,5
6.1,0.28,0.16,1.3,0.06,126,0.99353,0.46,8.7,6
7,0.16,0.25,14.3,0.044,149,0.998,0.46,9.2,6
6.4,0.19,0.35,10.2,0.043,106,0.99632,0.5,9.7,6
6.7,0.24,0.26,5.4,0.03,94,0.99045,0.38,12.7,6
6.7,0.28,0.28,4.5,0.051,92,0.99224,0.58,11.9,6
6,0.39,0.17,12,0.046,246,0.9976,0.38,9,6
6.4,0.27,0.49,7.3,0.046,206,0.9956,0.43,9.2,6
8.1,0.36,0.59,13.6,0.051,134,0.99886,0.39,8.7,5
8.5,0.26,0.21,16.2,0.074,197,0.998,0.5,9.8,3
6.7,0.54,0.28,5.4,0.06,105,0.9949,0.37,9,5
6.2,0.3,0.2,6.6,0.045,170,0.9944,0.45,10.4,6
6.1,0.55,0.15,9.8,0.031,125,0.9957,0.47,10.2,6
6.6,0.27,0.25,1.2,0.033,111,0.98918,0.37,12.4,6
5.7,0.44,0.13,7,0.025,173,0.9913,0.48,12.5,6
7.6,0.15,0.35,4.3,0.051,98,0.99422,0.44,9.5,6
6.6,0.32,0.47,15.6,0.063,173,0.99872,0.56,9,5
5.5,0.42,0.09,1.6,0.019,68,0.9906,0.51,11.4,7
6.6,0.44,0.32,3,0.095,75,0.98954,0.63,12.8,6
5.7,0.39,0.25,4.9,0.033,113,0.98966,0.58,13.1,7
6.5,0.18,0.34,1.6,0.04,148,0.9912,0.59,11.5,8
6.7,0.42,0.46,9.7,0.054,234,0.99848,0.5,9,5
7,0.32,0.29,4.9,0.036,150,0.99168,0.43,12.2,6
6.5,0.43,0.28,11.25,0.032,87,0.9922,0.38,12.4,6
6.6,0.425,0.25,2.35,0.034,87,0.99082,0.41,11.4,6
6.5,0.18,0.31,1.7,0.044,127,0.9928,0.5,10.2,7
6.4,0.23,0.26,8.1,0.054,181,0.9954,0.49,9.4,5
7.6,0.25,0.34,1.3,0.056,176,0.99434,0.51,9.5,5
7.7,0.34,0.28,11,0.04,117,0.99815,0.29,9.2,6
6.1,0.28,0.24,19.95,0.074,174,0.99922,0.44,9.3,6
6.9,0.29,0.23,8.6,0.056,215,0.9967,0.44,8.8,5
6.8,0.25,0.18,1.4,0.056,137,0.9935,0.42,9.5,5
5.9,0.25,0.27,1.5,0.029,81,0.9892,0.46,12.2,6
5,0.33,0.16,1.5,0.049,97,0.9917,0.44,10.7,6
8.1,0.28,0.39,1.9,0.029,79,0.9923,0.52,11.8,6
7.2,0.23,0.39,14.2,0.058,192,0.9979,0.48,9,7
7,0.27,0.48,6.1,0.042,184,0.99566,0.5,9.4,6
6.5,0.23,0.39,1.9,0.036,98,0.99,0.43,11.9,7
8.3,0.19,0.49,1.2,0.051,137,0.9918,0.46,11,6
8.2,0.27,0.43,1.6,0.035,128,0.9916,0.5,12.3,6
6.3,0.12,0.36,2.1,0.044,146,0.9914,0.74,11.4,7
6.5,0.28,0.34,9.9,0.038,133,0.9954,0.44,9.8,5
7,0.22,0.28,10.6,0.039,117,0.99355,0.55,11.5,7
7.3,0.17,0.23,6.3,0.051,240,0.9963,0.54,10,6
7.1,0.28,0.19,7.8,0.04,184,0.99579,0.5,9.4,5
7.2,0.21,0.37,1.6,0.049,94,0.9924,0.48,10.9,7
7.1,0.2,0.36,11.6,0.042,124,0.997,0.59,9.5,7
6.5,0.41,0.64,11.8,0.065,225,0.9978,0.51,8.9,5
6,0.4,0.3,1.6,0.047,117,0.9931,0.48,10.1,6
6,0.16,0.27,12,0.03,98,0.99402,0.34,10.8,5
5.4,0.5,0.13,5,0.028,107,0.99079,0.88,13.5,7
7.7,0.49,1,19.6,0.03,135,0.9973,0.4,12,6
6.2,0.2,0.31,1,0.031,73,0.99035,0.52,11.3,6
8.1,0.2,0.49,11.8,0.048,212,0.9968,0.46,10,7
7.4,0.18,0.24,1.4,0.047,106,0.99383,0.64,10.5,7
6.4,0.25,0.74,7.8,0.045,209,0.9956,0.42,9.2,6
7.2,0.27,0.46,18.75,0.052,255,1,0.52,8.9,5
9.7,0.14,0.59,1.5,0.049,142,0.9958,0.62,9.5,5
6.4,0.21,0.5,11.6,0.042,153,0.9972,0.43,8.8,5
6.1,0.25,0.18,10.5,0.049,124,0.9963,0.35,10.5,5
5.4,0.22,0.29,1.2,0.045,152,0.99178,0.63,11,7
6.6,0.26,0.21,2.9,0.026,126,0.99089,0.38,11.3,7
5.5,0.18,0.22,5.5,0.037,86,0.99156,0.44,12.2,5
8.3,0.3,0.36,10,0.042,169,0.9982,0.51,9.3,6
7.1,0.2,0.31,6.85,0.053,211,0.99587,0.59,10.4,6
5.1,0.26,0.34,6.4,0.034,99,0.99449,0.41,9.2,6
5.8,0.12,0.21,1.3,0.056,121,0.9908,0.33,11.4,6
7.6,0.28,0.39,1.2,0.038,115,0.994,0.67,10,6
6.4,0.18,0.48,4,0.186,150,0.9945,0.4,9.3,5
8.1,0.24,0.33,10.2,0.048,141,0.9972,0.48,10.3,6
6.9,0.2,0.37,6.2,0.027,97,0.992,0.49,12.2,7
5.2,0.38,0.26,7.7,0.053,103,0.9925,0.45,12.2,6
5.8,0.2,0.27,1.4,0.031,77,0.9905,0.36,10.9,7
8,0.37,0.31,4.7,0.038,127,0.99186,0.72,12.1,5
5.9,0.35,0.47,2.2,0.11,138,0.9932,0.5,9.1,5
5.7,0.28,0.24,17.5,0.044,167,0.9989,0.44,9.4,5
4.7,0.67,0.09,1,0.02,9,0.98722,0.34,13.6,5
8.7,0.49,0.57,17.8,0.052,243,1.0007,0.82,9,5
7.6,0.18,0.36,2.4,0.049,123,0.996,0.46,10.3,5
8,0.2,0.3,8.1,0.037,130,0.99379,0.67,11.8,6
6.5,0.29,0.53,1.7,0.04,192,0.9922,0.59,10.4,7
7.4,0.18,0.34,2.7,0.03,107,0.992,0.53,11,6
6.4,0.28,0.44,7.1,0.048,179,0.99528,0.48,9.2,5
8.5,0.24,0.47,15.2,0.057,234,1.0005,0.66,9,5
7.1,0.43,0.61,11.8,0.045,155,0.9974,0.45,8.7,5
5.7,0.26,0.24,17.8,0.059,124,0.99773,0.5,10.1,5
6,0.2,0.32,3,0.031,118,0.99134,0.68,11.2,7
6.8,0.37,0.28,4,0.03,79,0.99,0.46,12.4,7
5.6,0.39,0.24,4.7,0.034,77,0.9906,0.36,12.7,5
7.1,0.24,0.34,1.2,0.045,132,0.99132,0.46,11.2,4
6.4,0.24,0.29,11.4,0.051,166,0.9968,0.45,9.5,5
6.7,0.2,0.24,6.5,0.044,100,0.99348,0.33,10.2,6
7.3,0.36,0.62,7.1,0.033,185,0.99472,0.62,10.6,6
7,0.23,0.42,1.1,0.062,100,0.99318,0.4,9.2,5
7.1,0.29,0.3,16,0.036,201,0.99954,0.67,9,5
6.7,0.25,0.74,19.4,0.054,169,1.0004,0.45,9.8,6
8.6,0.31,0.3,0.9,0.045,109,0.99249,0.39,10.1,5
6.9,0.54,0.26,12.7,0.049,195,0.99596,0.54,10.5,6
6.1,0.26,0.51,2.2,0.05,154,0.9929,0.6,9.8,6
6.7,0.13,0.29,5.3,0.051,122,0.9944,0.37,9.7,6
7.2,0.16,0.49,1.3,0.037,104,0.9924,0.57,10.6,6
6.4,0.26,0.3,2.2,0.025,134,0.992,0.47,10.6,6
6.4,0.33,0.44,8.9,0.055,164,0.99488,0.48,9.6,5
9.4,0.28,0.3,1.6,0.045,139,0.99534,0.49,9.3,5
7.3,0.24,0.3,2.5,0.042,104,0.9911,0.56,11.3,7
6.6,0.23,0.37,8.5,0.036,153,0.99576,0.48,9.4,6
7,0.45,0.34,19.8,0.04,67,0.9976,0.38,11,6
6.9,0.32,0.26,2.3,0.03,103,0.99106,0.42,11.1,6
7.4,0.18,0.27,1.3,0.048,105,0.994,0.66,10.6,6
7.2,0.39,0.54,1.4,0.157,132,0.99449,0.53,9,6
7.3,0.33,0.22,1.4,0.041,177,0.99287,0.48,9.9,5
6.3,0.23,0.3,1.8,0.033,91,0.9906,0.4,11.8,6
9.8,0.36,0.45,1.6,0.042,124,0.9944,0.46,10.8,5
5.8,0.17,0.34,1.8,0.045,170,0.99035,0.9,11.8,8
8.1,0.29,0.49,7.1,0.042,124,0.9944,0.41,10.8,6
6.2,0.24,0.35,1.2,0.038,167,0.9912,0.48,10.6,6
5.4,0.33,0.31,4,0.03,108,0.99031,0.43,12.2,7
6.7,0.43,0.23,5,0.157,145,0.99471,0.49,9.4,5
7.4,0.19,0.31,14.5,0.045,193,0.9986,0.5,9.2,6
6.9,0.22,0.37,15,0.053,178,0.9992,0.82,9.5,7
7,0.22,0.31,2.7,0.03,136,0.9898,0.37,12.7,7
7.1,0.2,0.36,11.6,0.042,124,0.997,0.59,9.5,7
7.2,0.33,0.22,4.5,0.031,73,0.99076,0.52,12.2,7
8.3,0.24,0.27,2.1,0.03,162,0.9914,0.68,11.9,6
6.3,0.14,0.39,1.2,0.044,116,0.992,0.53,10.3,6
6.6,0.28,0.36,1.7,0.038,101,0.9912,0.57,11.6,6
7,0.32,0.31,6.4,0.031,115,0.99235,0.58,12.2,7
6.9,0.16,0.37,1.8,0.034,95,0.98952,0.59,12,6
6.7,0.42,0.39,12.1,0.04,248,0.99794,0.58,9.7,5
6.6,0.39,0.39,11.9,0.057,221,0.99851,0.51,8.9,6
6.3,0.31,0.3,10,0.046,212,0.9962,0.55,11.9,6
5.2,0.37,0.33,1.2,0.028,81,0.9902,0.38,11.7,6
5.8,0.275,0.3,5.4,0.043,149,0.9926,0.42,10.8,7
7.8,0.16,0.41,1.7,0.026,140,0.991,0.78,12.5,6
6.1,0.33,0.32,7.8,0.052,183,0.99657,0.65,9.5,5
6.4,0.24,0.5,11.6,0.047,211,0.9966,0.57,9.3,5
7.2,0.24,0.27,11.4,0.034,174,0.99773,0.44,9,5
6,0.27,0.32,3.6,0.035,133,0.99215,0.46,10.8,6
6.2,0.25,0.54,7,0.046,176,0.99454,0.7,10.4,5
5.9,0.2,0.23,1.5,0.037,93,0.99021,0.49,12,6
9.9,1.005,0.46,1.4,0.046,185,0.9966,0.49,10.2,4
5,0.31,0,6.4,0.046,166,0.994,0.63,9.9,6
6,0.17,0.36,1.7,0.042,61,0.99144,0.54,10.8,6
6.8,0.35,0.53,10.1,0.053,151,0.9963,0.4,9.4,5
8.2,0.34,0.29,5.2,0.076,92,0.99138,0.39,12.5,6
6.7,0.31,0.31,9.9,0.04,175,0.9953,0.55,11.4,4
7.4,0.19,0.3,12.8,0.053,229,0.9986,0.49,9.1,7
5.6,0.35,0.14,5,0.046,198,0.9937,0.71,10.3,5
6.8,0.27,0.12,1.3,0.04,168,0.992,0.41,10,5
5.8,0.27,0.2,14.95,0.044,179,0.9962,0.37,10.2,5
7.2,0.26,0.32,10.4,0.062,114,0.9966,0.49,10.5,5
7.2,0.32,0.24,5.6,0.033,120,0.99334,0.66,10.3,7
7.6,0.3,0.22,10.2,0.049,191,0.9966,0.4,9.3,6
6,0.33,0.26,5.1,0.051,119,0.99416,0.41,9.2,5
6.5,0.43,0.31,3.6,0.046,143,0.99022,0.34,12,8
5,0.35,0.25,7.8,0.031,116,0.99241,0.4,11.3,6
6.6,0.32,0.33,2.5,0.052,210,0.99316,0.6,10,5
6.3,0.28,0.3,3.1,0.039,115,0.9942,0.43,8.6,5
7.6,0.2,0.36,1.9,0.043,111,0.99237,0.54,11.3,6
5.9,0.435,0.16,6.4,0.031,134,0.99151,0.46,12.2,6
5.8,0.3,0.38,4.9,0.039,86,0.98963,0.58,13.1,7
8,0.23,0.35,9.2,0.044,186,0.997,0.56,9.5,7
7.3,0.34,0.39,5.2,0.04,163,0.9925,0.47,12.4,6
7.3,0.4,0.28,6.5,0.037,97,0.99148,0.58,12.6,7
7.3,0.25,0.26,7.2,0.048,207,0.99587,0.37,9.2,5
9.4,0.3,0.32,10.7,0.029,111,0.9958,0.42,10.6,5
6.4,0.26,0.35,7.7,0.056,191,0.99527,0.5,9.5,5
6.5,0.22,0.19,1.1,0.064,191,0.99297,0.5,9.5,6
6.3,0.34,0.36,4.9,0.035,185,0.9946,0.49,9.7,5
6.8,0.44,0.2,16,0.065,186,0.99884,0.45,8.6,5
5.2,0.31,0.36,5.1,0.031,145,0.9897,0.31,12.4,7
6.7,0.3,0.5,12.1,0.045,127,0.9974,0.53,8.9,6
5.3,0.585,0.07,7.1,0.044,145,0.9945,0.57,9.7,6
8.1,0.24,0.32,10.5,0.03,105,0.99407,0.42,11.8,6
7.8,0.29,0.22,9.5,0.056,213,0.99715,0.61,9.3,6
6.2,0.24,0.28,12.2,0.049,133,0.9952,0.37,10.7,6
6.8,0.26,0.29,11.9,0.052,160,0.99546,0.58,10.4,6
7.6,0.18,0.28,7.1,0.041,110,0.99652,0.42,9.2,6
6.3,0.26,0.29,2.2,0.043,175,0.9918,0.43,11.6,6
6.6,0.33,0.24,16.05,0.045,147,0.99822,0.52,9.2,5
7,0.28,0.28,1.4,0.039,83,0.99173,0.65,11.1,5
7.3,0.26,0.33,11.8,0.057,127,0.99693,0.55,10,6
6.5,0.22,0.25,17.1,0.05,138,1.0001,0.37,8.8,5
6.5,0.2,0.35,3.9,0.04,140,0.99102,0.53,11.8,6
6.3,0.34,0.29,6.2,0.046,227,0.9952,0.53,10.1,6
6.6,0.25,0.36,8.1,0.045,180,0.9958,0.42,9.2,5
9.1,0.27,0.32,1.1,0.031,151,0.9936,0.41,10.6,5
6,0.27,0.27,1.6,0.046,113,0.9924,0.51,10.5,7
7.3,0.41,0.24,6.8,0.057,163,0.9949,0.41,9.9,6
6.4,0.23,0.35,10.3,0.042,140,0.9967,0.47,9.2,5
6.5,0.19,0.34,1.6,0.029,116,0.98954,0.68,12.5,6
5.8,0.27,0.26,3.5,0.071,69,0.98994,0.38,11.5,6
6.6,0.26,0.56,15.4,0.053,141,0.9981,0.49,9.3,5
7,0.27,0.32,6.8,0.047,193,0.9938,0.39,11.4,6
6.6,0.27,0.52,8.1,0.044,202,0.99548,0.48,9.5,5
6.6,0.3,0.74,4.6,0.041,159,0.9946,0.45,9.9,5
6.6,0.29,0.73,2.2,0.027,92,0.99,0.48,12.4,6
6.3,0.26,0.42,7.1,0.045,209,0.99544,0.53,9.5,6
6.7,0.42,0.39,12.1,0.04,248,0.99794,0.58,9.7,5
6.7,0.14,0.51,4.3,0.028,124,0.99176,0.54,10.7,7
5.7,0.22,0.33,1.9,0.036,110,0.98945,0.58,12.4,6
5.8,0.32,0.38,4.75,0.033,94,0.991,0.42,11.8,7
5.8,0.27,0.27,12.3,0.045,170,0.9972,0.42,9.3,6
5.4,0.3,0.3,1.2,0.029,93,0.98742,0.4,13.6,7
6.4,0.34,0.44,8.2,0.043,201,0.99551,0.48,9.5,5
6.8,0.23,0.32,1.6,0.026,147,0.9904,0.54,12.5,6
7.2,0.36,0.36,5.7,0.038,98,0.9914,0.59,12.5,7
6.2,0.66,0.48,1.2,0.029,75,0.9892,0.39,12.8,8
6.6,0.24,0.28,1.8,0.028,132,0.99182,0.46,11.4,5
6.1,0.3,0.47,1.4,0.049,187,0.9927,0.45,9.5,5
6.6,0.41,0.16,1.4,0.037,160,0.99167,0.45,10.6,6
7.2,0.15,0.39,1.8,0.043,159,0.9948,0.47,10,5
6.6,0.18,0.26,17.3,0.051,149,0.9984,0.43,9.4,6
6.5,0.28,0.25,4.8,0.029,128,0.99074,0.44,12.2,7
6.5,0.32,0.3,2.3,0.051,127,0.98964,0.52,12.8,6
7.3,0.27,0.37,9.7,0.042,130,0.9979,0.75,9.9,6
8.2,0.18,0.31,11.8,0.039,249,0.9976,0.52,9.5,6
8.6,0.34,0.36,1.4,0.045,119,0.99556,0.47,9.4,4
6.4,0.33,0.44,8.9,0.055,164,0.99488,0.48,9.6,5
7.2,0.2,0.38,1,0.037,74,0.9918,0.37,11,5
6.1,0.28,0.25,6.9,0.056,201,0.9955,0.4,9.1,6
7.3,0.28,0.54,12.9,0.049,162.5,0.9984,0.45,9.1,6
6.8,0.2,0.36,1.6,0.028,46,0.99175,0.6,10.9,6
6.9,0.28,0.31,7.2,0.04,168,0.9946,0.57,10.6,7
6.4,0.35,0.28,12.6,0.039,124,0.99539,0.43,10.6,6
5.7,0.16,0.26,6.3,0.043,113,0.9936,0.58,9.9,6
7.1,0.33,0.64,13.2,0.056,105,0.9972,0.39,9.2,5
6.2,0.255,0.24,1.7,0.039,272,0.99452,0.53,9.6,4
7.8,0.32,0.33,10.4,0.031,194,0.99692,0.58,9.6,6
5.5,0.17,0.23,2.9,0.039,108,0.99243,0.5,10,5
7.4,0.2,0.36,1.2,0.038,111,0.9926,0.34,9.9,6
7.2,0.26,0.26,12.7,0.036,214,0.9986,0.5,10,6
7.4,0.29,0.29,1.6,0.045,180,0.9936,0.68,10.5,6
6,0.34,0.66,15.9,0.046,164,0.9979,0.5,8.8,6
7.1,0.34,0.49,1.5,0.027,126,0.99,0.33,12.2,7
6.7,0.27,0.69,1.2,0.176,106,0.99288,0.43,9.2,6
9.2,0.71,0.23,6.2,0.042,93,0.9948,0.34,10.1,6
6.9,0.14,0.38,1,0.041,81,0.99043,0.54,11.4,6
7.3,0.28,0.37,1.2,0.039,99,0.99198,0.62,10.8,5
6.2,0.3,0.49,11.2,0.058,215,0.99656,0.6,9.4,6
7.9,0.18,0.37,3,0.061,178,0.995,0.51,10,6
7.4,0.16,0.49,1.2,0.055,150,0.9917,0.47,11.2,6
6.4,0.15,0.44,1.2,0.043,150,0.9907,0.73,11.2,7
7.2,0.32,0.4,8.7,0.038,154,0.99568,0.47,10.4,6
6.5,0.24,0.38,1,0.027,90,0.98926,0.36,12.3,6
6.8,0.43,0.26,5.2,0.043,176,0.99116,0.41,12.3,6
7,0.25,0.29,15.2,0.047,171,0.9982,0.45,9.3,5
6.2,0.2,0.26,9.7,0.03,102,0.9908,0.56,12.9,7
6.4,0.26,0.43,12.6,0.033,230,0.9974,0.38,8.9,5
6.6,0.33,0.24,16.05,0.045,147,0.99822,0.52,9.2,5
6.2,0.28,0.27,10.3,0.03,108,0.99388,0.36,10.7,6
6.5,0.33,0.28,6.1,0.018,103,0.99122,0.32,12.2,6
5.9,0.34,0.22,2.4,0.03,135,0.9894,0.78,13.9,7
6.2,0.3,0.32,1.3,0.054,183,0.99266,0.43,10.1,5
6.2,0.32,0.16,7,0.045,136,0.9949,0.47,9.6,6
7.3,0.22,0.41,15.4,0.05,191,1,0.59,8.9,6
7.6,0.285,0.32,14.6,0.063,201,0.998,0.45,9.2,5
6.7,0.39,0.24,2.7,0.017,80,0.99084,0.37,11.5,5
6.7,0.21,0.49,1.4,0.047,114,0.9914,0.42,10.8,7
6.4,0.36,0.2,5.7,0.118,172,0.9946,0.43,9.5,6
6.8,0.19,0.71,17.5,0.042,114,0.99784,0.5,9.5,6
6,0.35,0.51,1.2,0.029,102,0.9903,0.42,11.9,6
7.1,0.2,0.27,9.6,0.037,105,0.99444,0.37,10.5,7
6.4,0.225,0.48,2.2,0.115,104,0.9918,0.58,12.1,6
6.6,0.32,0.26,4.6,0.031,120,0.99198,0.73,12.5,7
7.4,0.29,0.31,1.7,0.035,110,0.9926,0.38,10.9,5
5.1,0.33,0.27,6.7,0.022,129,0.99221,0.39,11,7
7.6,0.48,0.37,0.8,0.037,100,0.9902,0.39,11.4,4
8.6,0.17,0.28,2.7,0.047,150,0.99365,0.56,10.8,6
6.8,0.37,0.51,11.8,0.044,163,0.9976,0.44,8.8,5
6,0.21,0.3,8.7,0.036,127,0.99368,0.39,10.6,5
6.1,0.27,0.32,6.2,0.048,161,0.99281,0.6,11,6
7.7,0.34,0.3,8,0.048,192,0.9951,0.47,10.9,5
7.2,0.27,0.31,1.2,0.031,80,0.98892,0.33,12.7,6
7.3,0.25,0.26,7.2,0.048,207,0.99587,0.37,9.2,5
7.2,0.23,0.32,8.5,0.058,186,0.9956,0.4,9.9,6
6.8,0.19,0.23,5.1,0.034,204,0.9942,0.69,10.1,5
7,0.23,0.36,7.1,0.028,104,0.9922,0.47,12.1,8
8.1,0.26,0.3,7.8,0.049,152,0.9954,0.58,10,6
6.8,0.27,0.32,1.5,0.044,142,0.9921,0.43,9.9,6
6.6,0.21,0.5,8.7,0.036,191,0.99294,0.56,11,6
7.4,0.24,0.22,10.7,0.042,81,0.9954,0.36,9.7,6
6,0.26,0.15,1.2,0.053,124,0.99347,0.46,8.8,5
6.2,0.25,0.47,11.6,0.048,210,0.9968,0.5,9.5,5
5.1,0.33,0.22,1.6,0.027,89,0.9893,0.38,12.5,7
6.2,0.1,0.41,1,0.04,76,0.98988,0.56,11.4,7
7,0.28,0.36,1,0.035,70,0.9899,0.46,12.1,6
7,0.14,0.41,0.9,0.037,95,0.9914,0.43,10.9,6
6.9,0.41,0.22,4.2,0.031,102,0.993,0.86,11.6,4
7.3,0.19,0.49,15.55,0.058,134,0.9998,0.36,9.1,7
8,0.17,0.29,2.4,0.029,119,0.98944,0.33,12.9,6
6.6,0.3,0.25,8,0.036,124,0.99362,0.38,10.8,6
6.4,0.31,0.26,13.2,0.046,205,0.9975,0.41,9.6,5
6.8,0.19,0.71,17.5,0.042,114,0.99784,0.5,9.5,6
7.8,0.2,0.28,10.2,0.054,186,0.997,0.46,10,6
6.4,0.21,0.21,5.1,0.097,105,0.9939,0.46,9.6,5
5.6,0.24,0.34,2,0.041,73,0.98981,0.45,11.6,7
7.5,0.2,0.49,1.3,0.031,97,0.9918,0.62,11.1,5
7.7,0.35,0.49,8.65,0.033,186,0.9931,0.38,12.4,8
7.1,0.21,0.72,1.6,0.167,120,0.99324,0.51,9.2,5
8.8,0.23,0.35,10.7,0.04,183,0.9984,0.49,9.1,6
7.2,0.46,0.65,10.4,0.05,192,0.9976,0.42,8.7,5
5.9,0.22,0.29,4.2,0.037,144,0.99214,0.74,10.8,7
6.5,0.18,0.48,18,0.054,183,1.00038,0.61,8.5,6
6.7,0.22,0.39,1.2,0.049,152,0.99346,0.47,10,6
7,0.15,0.38,2.2,0.047,96,0.9928,0.39,10.4,8
8,0.33,0.35,10,0.035,108,0.99457,0.36,11.6,6
6.5,0.36,0.16,1.3,0.054,107,0.99398,0.39,8.5,5
6.4,0.13,0.28,0.9,0.045,87,0.99175,0.52,11.2,6
6.7,0.23,0.42,11.2,0.047,171,0.99758,0.74,10.4,5
6.5,0.41,0.22,4.8,0.052,142,0.9946,0.62,9.2,5
5.8,0.19,0.25,10.8,0.042,124,0.99646,0.41,9.2,6
7.1,0.2,0.3,0.9,0.019,28,0.98931,0.36,12,6
7,0.44,0.24,12.1,0.056,210,0.99718,0.5,9.5,5
6,0.19,0.26,12.4,0.048,147,0.9972,0.36,8.9,6
6.3,0.22,0.43,4.55,0.038,130,0.9918,0.33,11.5,7
7,0.35,0.17,1.1,0.049,119,0.99297,0.36,9.7,6
7.4,0.36,0.32,1.9,0.036,119,0.99196,0.49,11.2,6
6.4,0.32,0.26,7.9,0.05,180,0.99514,0.5,9.6,5
7.6,0.31,0.49,13.4,0.062,191,0.9989,0.53,9,4
7,0.29,0.49,3.8,0.047,136,0.9938,0.4,9.4,6
7.1,0.33,0.64,13.2,0.056,105,0.9972,0.39,9.2,5
7.9,0.12,0.49,5.2,0.049,152,0.9952,0.47,10.6,6
6.2,0.29,0.32,3.6,0.026,138,0.9892,0.37,13.1,7
7.5,0.31,0.51,14.8,0.039,204,0.9982,0.6,9.5,5
6.2,0.27,0.43,7.8,0.056,244,0.9956,0.51,9,6
6.8,0.34,0.1,1.4,0.049,118,0.9936,0.41,9.5,5
6.7,0.27,0.12,1.3,0.041,138,0.9921,0.42,10,6
6,0.23,0.15,9.7,0.048,207,0.99571,0.3,9.1,5
7.5,0.32,0.49,1.7,0.031,109,0.9906,0.46,12.5,6
7.3,0.19,0.27,13.9,0.057,155,0.99807,0.41,8.8,8
8.5,0.18,0.3,1.1,0.028,95,0.99272,0.36,10,4
7.6,0.39,0.46,11.7,0.084,170,0.99773,0.51,9,5
6.9,0.4,0.37,8.9,0.053,148,0.996,0.5,9.3,5
6.4,0.28,0.19,5.4,0.042,181,0.99435,0.35,10.2,6
7.1,0.2,0.34,16,0.05,166,0.9985,0.6,9.2,6
6.4,0.5,0.2,2.4,0.059,112,0.99314,0.4,9.2,6
6.7,0.21,0.37,2.5,0.034,89,0.9913,0.5,11,7
5.6,0.32,0.32,8.3,0.043,105,0.99266,0.47,11.2,6
6.6,0.26,0.28,9.4,0.028,121,0.99254,0.34,12.1,6
9.2,0.28,0.41,1,0.042,59,0.9922,0.25,10.5,6
6,0.52,0.33,7.7,0.046,119,0.99224,0.38,11,6
5.8,0.23,0.31,3.5,0.044,158,0.98998,0.37,12.1,7
8,0.25,0.13,17.2,0.036,219,0.9996,0.46,9.7,5
7.3,0.22,0.26,1.5,0.04,172,0.99194,0.48,11.2,6
7.8,0.32,0.33,10.4,0.031,194,0.99692,0.58,9.6,6
7.2,0.21,0.29,3.1,0.044,122,0.99143,0.6,11.3,6
7.4,0.22,0.27,1.6,0.057,98,0.99299,0.44,9.9,7
9.7,0.24,0.49,4.9,0.032,18,0.99368,0.54,10,6
5.6,0.46,0.24,4.8,0.042,72,0.9908,0.37,12.6,6
6.9,0.3,0.25,3.3,0.041,124,0.99428,0.5,9.3,6
7,0.14,0.49,5.9,0.053,118,0.9954,0.36,9.4,6
6.9,0.24,0.4,15.4,0.052,198,0.9986,0.69,9.4,5
7.7,0.34,0.27,8.8,0.063,184,0.9969,0.63,9.2,6
7,0.2,0.34,5.7,0.035,83,0.9928,0.46,11.5,6
6.4,0.29,0.2,15.6,0.04,142,0.9962,0.54,10.6,5
6,0.45,0.42,1.1,0.051,197,0.9932,0.4,9,5
