"","Order","PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"920",920,909275080,50,"RL",60,13680,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",728,"Unf",0,112,840,"GasA","Ex","Y","SBrkr",840,727,0,1567,1,0,1,1,2,1,"TA",6,"Min2",2,"TA","Detchd",1961,"Unf",2,440,"TA","TA","Y",0,21,150,0,0,0,NA,"GdPrv",NA,0,2,2009,"WD ","Normal",205000
"921",921,909276110,70,"RL",NA,7500,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1942,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",547,"Unf",0,224,771,"GasA","Fa","Y","SBrkr",753,741,0,1494,0,0,1,0,3,1,"Gd",7,"Typ",2,"Gd","Attchd",1942,"Unf",1,213,"TA","TA","P",0,0,0,0,224,0,NA,NA,NA,0,11,2009,"WD ","Normal",177500
"923",923,909277090,20,"RL",80,14680,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,4,1960,1960,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",793,"Unf",0,480,1273,"GasA","Ex","Y","SBrkr",1273,0,0,1273,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1960,"Unf",1,307,"TA","TA","Y",483,0,0,0,115,0,NA,"MnPrv",NA,0,6,2009,"WD ","Normal",155000
"924",924,909277100,30,"RL",80,13360,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",713,"Unf",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,964,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1921,"Unf",2,432,"TA","TA","Y",0,0,44,0,0,0,NA,NA,NA,0,8,2009,"WD ","Normal",163500
"925",925,909278020,50,"RL",54,7681,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1921,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,731,731,"GasA","Ex","Y","SBrkr",820,523,0,1343,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",1921,"Unf",1,186,"Fa","TA","Y",192,0,102,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",154900
"926",926,909279010,90,"RL",NA,8145,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Crawfor","Norm","Norm","Duplex","2.5Unf",7,6,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",246,"Unf",0,674,920,"GasA","Ex","Y","SBrkr",1240,1240,0,2480,0,0,2,1,5,2,"TA",13,"Typ",2,"Gd","Detchd",1940,"Unf",2,400,"TA","TA","Y",0,0,57,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",205000
"927",927,909282130,20,"RL",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","Gd","BrkTil","TA","TA","Mn","Rec",154,"ALQ",694,264,1112,"GasA","Ex","Y","SBrkr",1112,0,0,1112,1,0,1,0,2,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"Unf",1,390,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,10,2009,"WD ","Family",144800
"928",928,909425060,70,"RL",75,12000,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,7,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",275,"Unf",0,429,704,"GasA","Ex","Y","SBrkr",860,704,0,1564,0,0,1,1,3,1,"Fa",7,"Typ",1,"Gd","Attchd",1941,"Unf",1,234,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",174500
"931",931,909427200,20,"RL",80,14000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,8,1950,2004,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,1092,1092,"GasA","Ex","Y","SBrkr",1152,0,0,1152,0,1,1,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1950,"Unf",1,300,"TA","TA","Y",0,36,0,0,0,0,NA,"GdPrv",NA,0,8,2009,"WD ","Family",158500
"932",932,909428240,20,"RL",100,17500,"Pave",NA,"Reg","Bnk","AllPub","Corner","Mod","Crawfor","PosA","Norm","1Fam","1Story",6,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",420,"TA","TA","PConc","TA","TA","Av","LwQ",784,"BLQ",435,91,1310,"GasA","Ex","Y","SBrkr",1906,0,0,1906,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Basment",1954,"Unf",2,576,"TA","TA","Y",0,201,0,0,0,0,NA,NA,NA,0,1,2009,"WD ","Normal",224000
"933",933,909451040,160,"RM",24,1733,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,516,516,"GasA","TA","Y","SBrkr",516,516,0,1032,0,0,1,0,2,1,"TA",5,"Typ",1,"TA","Detchd",1980,"Unf",2,452,"TA","TA","Y",279,0,0,0,0,0,NA,"GdPrv",NA,0,5,2009,"WD ","Normal",115000
"934",934,909451100,160,"RM",24,1488,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","TA","Mn","ALQ",471,"Unf",0,90,561,"GasA","TA","Y","SBrkr",561,668,0,1229,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",176,0,0,0,0,0,NA,"GdPrv",NA,0,10,2009,"WD ","Normal",137000
"937",937,909452050,80,"RL",NA,13607,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","SLvl",6,6,1986,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",242,"TA","Gd","CBlock","TA","TA","No","ALQ",454,"Unf",0,118,572,"GasA","Gd","Y","SBrkr",1182,800,0,1982,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","BuiltIn",1986,"Fin",2,501,"TA","TA","Y",400,112,0,0,0,0,NA,NA,"Shed",1500,4,2009,"WD ","Normal",208000
"938",938,909475040,20,"RL",NA,17597,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,9,1971,2009,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","Gd","CBlock","Gd","TA","No","GLQ",803,"ALQ",419,581,1803,"GasA","TA","Y","SBrkr",2365,0,0,2365,1,0,2,0,3,1,"Ex",7,"Min1",2,"Gd","Attchd",1971,"Fin",2,551,"TA","TA","Y",200,144,0,0,0,0,NA,"GdPrv",NA,0,7,2009,"WD ","Normal",315000
"939",939,909475300,20,"RL",NA,21695,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,9,1988,2007,"Hip","CompShg","Wd Sdng","Plywood","BrkFace",260,"Gd","Gd","CBlock","Gd","TA","No","GLQ",808,"Unf",0,72,880,"GasA","Ex","Y","SBrkr",1680,0,0,1680,1,0,2,0,3,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,540,"TA","TA","Y",292,44,0,182,0,0,NA,NA,NA,0,12,2009,"WD ","Normal",222000
"942",942,910205020,70,"RM",60,6402,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,596,596,"GasA","TA","N","SBrkr",596,596,0,1192,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1920,"Unf",1,189,"Fa","Fa","N",0,0,137,0,0,0,NA,"GdWo",NA,0,7,2009,"WD ","Normal",78000
"944",944,911104060,30,"C (all)",60,10200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,572,572,"GasA","Fa","N","FuseP",572,0,0,572,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1940,"Unf",1,200,"TA","TA","N",0,0,72,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal",75000
"946",946,912251110,30,"I (all)",109,21780,"Grvl",NA,"Reg","Lvl","NoSewr","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,4,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","Fa","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","FuseA",810,0,0,810,0,0,1,0,1,1,"TA",4,"Min1",0,NA,"Detchd",1975,"Unf",1,280,"TA","TA","N",119,24,0,0,0,0,NA,NA,NA,0,3,2009,"ConLD","Normal",57625
"947",947,914465020,60,"RL",75,10125,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",8,5,2000,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",445,"BLQ",250,412,1107,"GasA","Ex","Y","SBrkr",1040,1012,0,2052,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2000,"Fin",3,642,"TA","TA","Y",210,91,0,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal",251000
"948",948,914465040,50,"RL",48,12822,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1351,"Unf",0,83,1434,"GasA","Ex","Y","SBrkr",1518,631,0,2149,1,0,1,1,1,1,"Gd",6,"Typ",1,"Ex","Attchd",2003,"RFn",2,670,"TA","TA","Y",168,43,0,0,198,0,NA,NA,NA,0,8,2009,"WD ","Abnorml",239686
"949",949,914465055,20,"RL",43,12118,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",108,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,1710,1710,"GasA","Ex","Y","SBrkr",1710,0,0,1710,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,550,"TA","TA","Y",100,48,0,0,180,0,NA,NA,NA,0,4,2009,"WD ","Normal",240000
"951",951,914475010,85,"RL",75,9750,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",767,"Unf",0,135,902,"GasA","Ex","Y","SBrkr",926,0,0,926,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1977,"Unf",1,351,"TA","TA","Y",319,0,0,0,0,0,NA,"MnPrv",NA,0,4,2009,"WD ","Normal",156450
"952",952,914475030,85,"RL",72,9360,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,7,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",841,"LwQ",116,0,957,"GasA","TA","Y","SBrkr",1287,0,0,1287,1,0,1,1,2,1,"TA",5,"Typ",2,"Fa","Attchd",1977,"RFn",2,541,"TA","TA","Y",302,39,0,0,120,0,NA,"GdWo",NA,0,11,2009,"WD ","Normal",173000
"954",954,914476380,80,"RL",NA,9947,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",7,5,1990,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",611,"Unf",0,577,1188,"GasA","Ex","Y","SBrkr",1217,0,0,1217,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1990,"Unf",2,497,"TA","TA","Y",168,27,0,0,0,0,NA,"GdPrv",NA,0,6,2009,"WD ","Normal",173000
"956",956,916176030,20,"RL",NA,14375,"Pave",NA,"IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",541,"TA","TA","CBlock","TA","TA","No","GLQ",111,"Rec",354,354,819,"GasA","Gd","Y","FuseA",1344,0,0,1344,0,1,1,0,3,1,"Gd",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,118,0,0,233,0,NA,NA,NA,0,1,2009,"COD","Abnorml",137500
"957",957,916176125,20,"RL",150,215245,"Pave",NA,"IR3","Low","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",7,5,1965,1965,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1236,"Rec",820,80,2136,"GasW","TA","Y","SBrkr",2036,0,0,2036,2,0,2,0,3,1,"TA",8,"Typ",2,"Gd","Attchd",1965,"RFn",2,513,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal",375000
"959",959,916382010,60,"RL",83,13159,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,846,846,"GasA","Gd","Y","SBrkr",846,846,0,1692,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2009,"RFn",2,650,"TA","TA","Y",208,114,0,0,0,0,NA,NA,NA,0,7,2009,"New","Partial",224500
"960",960,916382100,20,"RL",113,13438,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",246,"Ex","TA","CBlock","Ex","TA","Gd","GLQ",1758,"Unf",0,432,2190,"GasA","Ex","Y","SBrkr",2036,0,0,2036,1,0,2,0,3,1,"Ex",9,"Typ",1,"Ex","Attchd",2008,"Fin",3,780,"TA","TA","Y",90,154,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",410000
"962",962,916386140,20,"RL",73,8925,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",201000
"964",964,916403200,60,"RL",NA,9839,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","2Story",6,8,1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","Gd","TA","No","ALQ",462,"Unf",0,250,712,"GasA","Ex","Y","SBrkr",1375,862,0,2237,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",1980,"Fin",2,440,"TA","TA","Y",305,24,0,0,0,0,NA,NA,"Shed",2500,2,2009,"WD ","Normal",204000
"965",965,916403250,80,"RL",125,14419,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,1987,1989,"Hip","CompShg","Plywood","Plywood","BrkFace",310,"TA","TA","PConc","Gd","TA","Gd","GLQ",904,"ALQ",624,117,1645,"GasA","Ex","Y","SBrkr",1479,0,0,1479,2,0,2,1,3,1,"Gd",7,"Min1",1,"Fa","Attchd",1987,"Fin",2,578,"TA","TA","Y",224,238,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal",213500
"966",966,916455070,20,"RL",NA,6853,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",136,"Gd","TA","PConc","Ex","TA","No","GLQ",1005,"Unf",0,262,1267,"GasA","Ex","Y","SBrkr",1296,0,0,1296,1,0,2,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2001,"Fin",2,471,"TA","TA","Y",192,25,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal",220000
"967",967,916460110,60,"RL",75,9157,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,912,912,"GasA","Ex","Y","SBrkr",1072,942,0,2014,0,0,2,1,3,1,"Gd",9,"Typ",0,NA,"Attchd",2003,"Fin",2,486,"TA","TA","Y",124,114,0,0,0,0,NA,NA,NA,0,2,2009,"WD ","Abnorml",170000
"968",968,916475040,20,"RL",85,14601,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",584,"Ex","TA","PConc","Ex","TA","Av","GLQ",1260,"Unf",0,578,1838,"GasA","Ex","Y","SBrkr",1838,0,0,1838,1,0,2,0,2,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,765,"TA","TA","Y",270,68,0,0,0,0,NA,NA,NA,0,3,2009,"WD ","Normal",315000
"969",969,921128050,20,"RL",85,12633,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",290,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1640,"Unf",0,338,1978,"GasA","Ex","Y","SBrkr",1978,0,0,1978,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,920,"TA","TA","Y",308,52,0,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal",425000
"970",970,923201100,20,"RL",75,12518,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",182,"TA","TA","CBlock","TA","TA","No","ALQ",532,"Unf",0,476,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,0,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1968,"Unf",1,384,"TA","TA","Y",144,0,0,0,0,0,NA,"MnPrv",NA,0,4,2009,"WD ","Normal",139500
"973",973,923203190,120,"RM",NA,4500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1999,1999,"Hip","CompShg","VinylSd","VinylSd","BrkFace",425,"TA","TA","PConc","Ex","TA","No","GLQ",883,"Unf",0,341,1224,"GasA","Ex","Y","SBrkr",1224,0,0,1224,1,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1999,"Fin",2,402,"TA","TA","Y",0,304,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal",165000
"974",974,923225360,180,"RM",21,1596,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",462,"Unf",0,0,462,"GasA","TA","Y","SBrkr",526,462,0,988,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"BuiltIn",1973,"Unf",1,297,"TA","TA","Y",120,101,0,0,0,0,NA,"GdWo",NA,0,11,2009,"WD ","Normal",91000
"975",975,923225490,20,"RL",62,9858,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"GasA","TA","Y","SBrkr",874,0,0,874,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1968,"RFn",1,288,"TA","TA","Y",33,0,0,0,0,0,NA,"GdWo","Shed",600,11,2009,"WD ","Normal",130000
"977",977,923227080,20,"RL",83,13383,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1969,2000,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,594,1188,"GasA","Ex","Y","SBrkr",1404,0,0,1404,0,0,2,0,3,1,"TA",7,"Typ",1,"Po","Attchd",1969,"Unf",2,504,"TA","TA","Y",0,16,0,0,0,0,NA,NA,NA,0,3,2009,"WD ","Normal",160000
"978",978,923228110,180,"RM",21,1477,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","SFoyer",4,4,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",509,"Unf",0,121,630,"GasA","TA","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,NA,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD ","Normal",80000
"979",979,923228150,160,"RM",21,1533,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,6,1970,2008,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","TA","Y","SBrkr",798,546,0,1344,0,0,1,1,3,1,"TA",6,"Typ",1,"TA",NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal",97000
"980",980,923228230,160,"RM",21,2217,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",273,"LwQ",273,0,546,"GasA","TA","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1970,"RFn",1,286,"TA","TA","Y",238,0,0,0,0,0,NA,NA,NA,0,8,2009,"WD ","Normal",88000
"981",981,923230200,85,"RL",50,7689,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,8,1972,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",720,"BLQ",76,0,796,"GasA","Gd","Y","SBrkr",796,0,0,796,0,1,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1998,"Unf",1,336,"TA","TA","Y",138,0,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD ","Normal",131900
"982",982,923252075,80,"RL",62,7706,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1993,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","Rec",114,"GLQ",270,0,384,"GasA","Ex","Y","SBrkr",1091,0,0,1091,0,1,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1993,"Fin",1,429,"TA","TA","Y",280,0,0,0,0,0,NA,NA,"Shed",700,8,2009,"WD ","Normal",131250
"984",984,923275140,20,"RL",NA,8780,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1985,1985,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",625,"Unf",0,208,833,"GasA","Ex","Y","SBrkr",833,0,0,833,1,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,3,2009,"WD ","Normal",112000
"985",985,923276260,85,"RL",70,7669,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,6,1992,1993,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",718,"LwQ",110,0,828,"GasA","TA","Y","SBrkr",883,0,0,883,1,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Detchd",1998,"Unf",2,698,"TA","TA","Y",100,32,0,0,0,0,NA,"GdPrv",NA,0,6,2009,"WD ","Normal",149000
